id_venta,fecha,producto,categoria,precio_unitario,cantidad,total,region,cliente_id
4488,2024-12-30 11:40:09,Monitor,Electrónica,1319.83,4,5279.32,Oeste,20dfc282-b8e1-4fdc-8d08-fbcdd2d8704a
4489,2024-10-02 13:38:32,Teclado,Accesorios,619.96,3,1859.88,Este,e99eba3b-ae17-475d-852f-6c39e4cadbfe
4490,2024-11-20 12:44:53,Laptop,Electrónica,415.82,3,1247.46,Norte,1348482e-8b37-4510-b40b-422348757901
4491,2025-01-06 15:38:33,Mouse,Accesorios,702.22,5,3511.1,Oeste,45817b83-e5c0-4e19-9ccc-71b8f3bc34f7
4492,2025-02-28 12:32:58,Monitor,Electrónica,1445.32,4,5781.28,Centro,a48c4b7d-f67a-4aa9-bd40-12472a427bee
4493,2025-04-23 17:47:41,Laptop,Electrónica,1388.95,1,1388.95,Oeste,a579b98a-394a-48df-a7f2-008be99fb67c
4494,2025-06-13 07:50:12,Bocina,Audio,580.64,2,1161.28,Centro,e43e09b0-ebfb-4166-b3b4-bc627e3f4f7b
4495,2024-08-08 23:39:10,Cargador,Accesorios,966.43,1,966.43,Sur,b7784072-bdd5-42e2-b7ef-e393c94a06dc
4496,2024-08-29 20:33:14,Monitor,Electrónica,617.51,5,3087.55,Este,62f5d521-3b6f-472a-a568-805769066588
4497,2024-08-31 20:17:59,Tablet,Electrónica,504.63,3,1513.89,Este,5f305301-33fc-45da-94a0-f62f9337bed3
4498,2025-05-21 23:02:11,Bocina,Audio,37.02,1,37.02,Oeste,3b5d13f4-2c38-4879-aafa-4d95cba60cc8
4499,2024-10-02 00:17:58,Teclado,Accesorios,1143.89,4,4575.56,Oeste,021fcb11-7ebb-47c8-ad0e-f72b7e693570
4500,2025-05-28 12:03:26,Cargador,Accesorios,61.86,4,247.44,Sur,f405b2be-e76c-4d39-aa64-3b7c954eae1e
4501,2024-12-04 03:00:48,Tablet,Electrónica,945.07,5,4725.35,Centro,c08372dc-8a74-426a-a0dd-9962a9a1925d
4502,2025-03-24 22:26:43,Cargador,Accesorios,1328.09,5,6640.45,Sur,da435a97-e41b-44aa-9e87-999e339e14fd
4503,2025-06-20 16:09:19,Laptop,Electrónica,359.02,4,1436.08,Oeste,3e737991-7632-4a58-a3d5-99554f9cc260
4504,2025-03-24 00:11:37,Audífonos,Accesorios,638.41,5,3192.05,Oeste,65527739-896c-4f21-b922-39444273fca3
4505,2024-10-14 09:16:15,Audífonos,Accesorios,615.74,4,2462.96,Centro,134f6fd5-778a-4dca-ac2c-dbc822998fda
4506,2024-07-14 21:45:13,Webcam,Accesorios,1141.43,2,2282.86,Sur,8a9db75a-5cca-42e8-be7e-fadd7c7df79f
4507,2024-11-21 12:30:57,Monitor,Electrónica,1083.27,4,4333.08,Sur,713f1112-82f6-4e51-847b-8c505d2a7e1c
4508,2025-06-18 05:21:51,Cargador,Accesorios,1079.88,4,4319.52,Norte,c260c04c-a0b1-4763-87e1-3df94c919239
4509,2025-04-01 04:33:24,Laptop,Electrónica,1110.58,1,1110.58,Este,5f46ece5-2741-4226-8252-bf1446bbeab9
4510,2024-12-31 00:31:59,Bocina,Audio,724.29,1,724.29,Norte,5e2669f0-b492-430f-a391-667badf57633
4511,2024-10-15 12:42:44,Tablet,Electrónica,784.28,2,1568.56,Norte,d5684bb5-4797-4902-b7d3-fd3d4b8b50db
4512,2025-02-01 10:55:08,Mouse,Accesorios,969.43,3,2908.29,Este,936ca1ab-3473-4a43-bd4d-d3dbc71cbfe4
4513,2024-09-26 22:42:09,Laptop,Electrónica,1250.86,1,1250.86,Oeste,2db2cf96-66cb-4a25-b79a-6c063429a7b1
4514,2024-11-05 12:58:27,Teléfono,Electrónica,980.8,4,3923.2,Sur,96f5bebb-9f4c-4407-8925-e43d705b09d7
4515,2024-09-06 11:15:35,Laptop,Electrónica,891.28,4,3565.12,Este,c8bd9299-29bc-485f-a5f3-66f968899fe6
4516,2025-01-01 14:21:21,Teléfono,Electrónica,1209.76,4,4839.04,Este,5d993e8b-aa29-47af-acfd-828e75053a46
4517,2025-02-24 18:39:59,Teléfono,Electrónica,222.29,5,1111.45,Oeste,8af4efee-21b4-4348-8895-a6bcc19f2031
4518,2024-11-27 19:03:15,Teclado,Accesorios,80.76,2,161.52,Sur,833af941-0ffd-4752-a5bf-fc1be5695a98
4519,2024-09-03 14:44:42,Laptop,Electrónica,664.93,5,3324.65,Centro,d2810477-f5c0-4973-b5a3-87000f016e5b
4520,2024-09-04 06:46:20,Tablet,Electrónica,823.23,1,823.23,Oeste,5db3c3bd-07cd-452e-844f-15cbc086d158
4521,2024-11-03 12:28:54,Bocina,Audio,1494.18,5,7470.9,Sur,868a1277-b388-48dd-b05f-980ca39fc174
4522,2024-08-21 12:12:28,Audífonos,Accesorios,745.71,5,3728.55,Centro,5c867130-014a-4cdf-89aa-015b8feec64a
4523,2024-12-19 08:28:44,Monitor,Electrónica,1087.09,4,4348.36,Norte,bde6e8ad-ec36-4a84-986b-6c6ffbeec526
4524,2024-12-08 20:29:53,Laptop,Electrónica,746.17,3,2238.51,Oeste,932c4249-4ede-4bf9-a593-8f862c178cfa
4525,2025-02-17 06:48:34,Webcam,Accesorios,538.28,5,2691.4,Sur,38652979-cce5-483a-a306-42c60e04fd11
4526,2025-05-22 05:14:53,Laptop,Electrónica,957.19,1,957.19,Este,710cd248-ed94-45b6-a8ad-cb04fc43e1e9
4527,2024-08-24 03:09:32,Cargador,Accesorios,177.07,1,177.07,Sur,0454154a-544a-4f07-b74f-0fd3486659ea
4528,2025-05-06 04:55:38,Mouse,Accesorios,277.04,4,1108.16,Sur,60aa81cd-636e-4a11-b341-48fc8ccfde0a
4529,2025-05-17 19:28:35,Webcam,Accesorios,310.84,1,310.84,Este,cb8b0277-8148-4fa1-b8b0-1469c5f72d8c
4530,2024-07-08 20:13:51,Monitor,Electrónica,527.66,4,2110.64,Norte,4b5e40e4-e967-45d1-87a5-057bca145496
4531,2024-12-14 02:19:48,Bocina,Audio,1410.43,3,4231.29,Oeste,81fedfe1-4bc2-4790-aa4f-7bd7ef59e009
4532,2024-08-18 12:11:34,Laptop,Electrónica,983.73,4,3934.92,Sur,da3ce999-532e-4fa4-b2db-3e6e2173daa4
4533,2024-11-08 22:17:13,Tablet,Electrónica,749.29,1,749.29,Este,57e41280-f6bd-449b-9a89-5a093a661e90
4534,2024-07-03 15:33:32,Bocina,Audio,1195.85,1,1195.85,Norte,115a40cd-64e6-47b0-90f7-42ca766f1466
4535,2025-03-11 09:39:30,Mouse,Accesorios,1231.42,2,2462.84,Norte,26e7bf29-a9eb-4eaa-a093-46a96d38f949
4536,2025-06-01 05:18:13,Cargador,Accesorios,641.05,2,1282.1,Norte,6c7f02aa-06e2-48d7-b163-352d26485075
4537,2025-02-11 22:42:25,Monitor,Electrónica,950.97,2,1901.94,Norte,27f95229-768f-4289-b8ad-9af9c7be8704
4538,2024-08-06 22:08:45,Monitor,Electrónica,37.69,1,37.69,Centro,eeeaae2a-e59e-4d68-95f5-3bcae20c8657
4539,2025-03-28 00:07:44,Tablet,Electrónica,1105.75,2,2211.5,Sur,fce10235-8aba-4662-b87f-de8e6f54043f
4540,2025-06-17 22:18:26,Monitor,Electrónica,733.69,4,2934.76,Centro,9cc4e0e2-0709-459f-a0a5-0c75ccfc8f5a
4541,2025-03-27 12:27:48,Tablet,Electrónica,588.14,5,2940.7,Norte,a1e7ab82-378b-4738-9c05-6de5811cf7c1
4542,2025-03-05 04:08:25,Webcam,Accesorios,454.85,4,1819.4,Este,e49ef7f9-5591-4c59-9097-e1ce7bb284b9
4543,2025-06-12 09:19:20,Mouse,Accesorios,321.77,1,321.77,Norte,11b46ca6-ab05-458c-b984-29e9be4c8c5a
4544,2025-06-03 02:17:54,Teléfono,Electrónica,272.99,3,818.97,Sur,11fcafda-3961-42bc-a859-841f65d11d3a
4545,2024-07-27 18:25:47,Audífonos,Accesorios,925.44,4,3701.76,Oeste,208f9461-6988-487a-8e93-1f2e21f0614f
4546,2024-09-04 03:30:21,Bocina,Audio,527.07,3,1581.21,Oeste,80d2b17c-326c-4631-8537-24ceebbb52d4
4547,2024-10-07 06:11:22,Bocina,Audio,503.02,2,1006.04,Sur,16278cb1-9efe-4a13-8dae-4ae63201580c
4548,2025-05-09 00:28:59,Monitor,Electrónica,1382.66,5,6913.3,Centro,cde6bcf9-9884-44aa-becc-f3e807887ab2
4549,2025-01-18 00:47:06,Bocina,Audio,1088.86,1,1088.86,Centro,a1cef903-2e56-4a8c-8c22-0d53a778b3c1
4550,2024-12-18 03:11:53,Audífonos,Accesorios,311.44,2,622.88,Centro,3fe406c0-421e-4270-8804-a400442380e7
4551,2025-05-29 12:48:08,Laptop,Electrónica,1325.9,4,5303.6,Oeste,5fd933e1-7b8a-4c3f-a26c-8e600049cc2f
4552,2025-04-26 20:29:38,Monitor,Electrónica,382.71,2,765.42,Oeste,2fe25eb9-fc7c-47e6-8e74-ad0839bc9f5a
4553,2025-03-13 15:19:09,Audífonos,Accesorios,32.93,1,32.93,Este,a80346d9-2a53-41b3-ad43-cd79cde96002
4554,2024-08-30 20:26:38,Bocina,Audio,990.68,1,990.68,Centro,565229d4-4d9d-4285-b94e-4ee85df4327a
4555,2024-10-22 17:57:16,Teléfono,Electrónica,872.21,1,872.21,Norte,b0e7c550-a357-4f8f-a919-8ca19903dda9
4556,2025-05-31 19:47:53,Cargador,Accesorios,514.15,3,1542.45,Oeste,115bb76c-d076-4b80-aa09-02487a299ead
4557,2025-03-15 20:56:55,Audífonos,Accesorios,1255.63,2,2511.26,Oeste,ba18f82e-4308-4b48-9160-8dc1440db15f
4558,2024-10-25 16:25:13,Audífonos,Accesorios,1419.85,1,1419.85,Centro,9a39a909-fc66-4d34-a700-bdc7d66dc51b
4559,2025-01-07 11:38:19,Mouse,Accesorios,287.14,1,287.14,Este,4649822f-7942-43eb-8a9c-747abcfc0846
4560,2025-01-09 22:00:04,Audífonos,Accesorios,491.66,4,1966.64,Este,a6a6a31c-44b6-4207-a313-a1104b1255ba
4561,2024-10-16 19:27:55,Teléfono,Electrónica,1194.15,3,3582.45,Sur,822bc826-e214-44a7-8b8b-bbae905397d5
4562,2025-01-11 00:53:55,Monitor,Electrónica,343.26,1,343.26,Oeste,baef9a1e-4788-4b4b-8d70-1f066d5b2d74
4563,2025-04-18 19:03:06,Mouse,Accesorios,613.03,4,2452.12,Centro,b89e0bc5-6921-498b-bd6f-37f8174d19e8
4564,2024-09-21 05:24:32,Cargador,Accesorios,674.41,3,2023.23,Sur,a841784e-cb18-4a3b-91ff-9261bd061e38
4565,2024-07-22 19:19:15,Teclado,Accesorios,1293.27,5,6466.35,Sur,6833028d-319b-41c6-a744-635369759a31
4566,2025-01-06 12:08:30,Teclado,Accesorios,744.94,4,2979.76,Norte,81ff4848-4eb1-4194-98e9-e8e6c262d501
4567,2025-05-16 09:46:33,Webcam,Accesorios,378.52,2,757.04,Centro,c2b617a2-c9b5-4094-b435-a203cde302fa
4568,2024-12-03 21:58:42,Tablet,Electrónica,195.4,2,390.8,Este,f9c04411-438c-4069-84f2-07b08cbcd536
4569,2024-10-28 16:07:57,Webcam,Accesorios,12.9,3,38.7,Sur,c9bb6c54-8c3c-48a2-b330-56dfe74f014d
4570,2025-02-23 12:19:37,Bocina,Audio,149.78,4,599.12,Oeste,fa1e9c66-b4ca-4203-9c3e-081efdda093e
4571,2024-07-20 09:09:10,Audífonos,Accesorios,198.23,1,198.23,Centro,0ec2c1f9-e0cb-4284-86aa-2d0a08d45883
4572,2025-03-01 15:41:42,Tablet,Electrónica,317.18,1,317.18,Sur,897ba812-67a4-4b3d-b6c0-fbe0e48c27cf
4573,2024-11-30 04:46:22,Teléfono,Electrónica,570.81,3,1712.43,Centro,b853c809-027d-45d3-b138-731ceb62fc9c
4574,2024-07-03 07:43:54,Mouse,Accesorios,1259.07,2,2518.14,Oeste,1413e4bf-a3e5-4cc2-9a60-80f4ecfc9cbf
4575,2024-12-29 17:16:30,Webcam,Accesorios,31.41,2,62.82,Centro,7b4cb3b3-3d00-45ca-b10a-c5b27ad45e78
4576,2025-03-31 21:51:21,Monitor,Electrónica,1020.82,1,1020.82,Centro,32e4fec0-f1fa-4a65-88da-8b977177556a
4577,2025-05-17 09:02:37,Tablet,Electrónica,934.76,1,934.76,Sur,81284a7a-4213-4c7b-901f-13e8893267ca
4578,2025-01-10 21:50:39,Tablet,Electrónica,157.36,1,157.36,Oeste,d08505ed-cfe8-4574-8561-e872af65ca7b
4579,2024-08-04 04:34:20,Teclado,Accesorios,1323.13,1,1323.13,Sur,79aab40e-e1ec-4113-bfe4-ab688a645e9f
4580,2024-10-03 06:04:57,Audífonos,Accesorios,1239.19,1,1239.19,Oeste,cd636c7a-0db9-437e-b2fc-183e14d9a37e
4581,2024-08-17 22:58:29,Laptop,Electrónica,694.61,4,2778.44,Oeste,bee63dcb-687f-43f3-8de8-7ed96da55982
4582,2024-09-01 18:29:38,Teléfono,Electrónica,517.84,4,2071.36,Norte,e6724751-de99-44ae-83e5-d3ed3b905483
4583,2024-07-17 04:39:21,Monitor,Electrónica,1287.98,5,6439.9,Centro,d6acbaa5-b803-48e7-9b18-c726808745b5
4584,2025-04-20 07:19:04,Cargador,Accesorios,342.71,3,1028.13,Norte,39df25e2-b4cc-4824-8f66-1b876e03a025
4585,2025-02-24 02:19:58,Mouse,Accesorios,522.16,2,1044.32,Este,29e3d659-e99e-4c17-aaf2-69f0669cf3a6
4586,2024-07-06 03:09:05,Laptop,Electrónica,1419.55,2,2839.1,Este,83a6ade9-a67b-42b0-be9f-3ec1aa4b3f18
4587,2025-02-26 19:45:25,Audífonos,Accesorios,296.91,4,1187.64,Oeste,193c964c-8a36-43ef-9010-cad0ebb1b22d
4588,2024-08-25 17:09:01,Webcam,Accesorios,851.5,2,1703.0,Centro,e9601d8d-c855-4c5b-b47c-1a4bf6205588
4589,2025-04-19 19:27:30,Tablet,Electrónica,1191.86,2,2383.72,Oeste,c56dead4-6ba3-49df-94ec-7a317d07857b
4590,2024-09-14 10:36:58,Cargador,Accesorios,311.18,4,1244.72,Sur,b276d326-bb19-4bee-93f1-3184438fd6ea
4591,2025-05-06 22:30:52,Cargador,Accesorios,104.54,2,209.08,Norte,f69a31c3-81cb-4c6d-82b2-3a31cf09ae82
4592,2024-12-30 12:17:59,Mouse,Accesorios,540.94,2,1081.88,Centro,967fdb57-256f-404f-bdb0-841b8758a576
4593,2024-10-26 01:31:57,Tablet,Electrónica,1248.7,1,1248.7,Norte,a34982c8-62ca-48ac-8dfa-18f309ca74d1
4594,2024-10-15 19:20:16,Bocina,Audio,1258.23,4,5032.92,Norte,6b826cf5-5cd2-4013-91d6-5174e5a8ddfe
4595,2025-05-21 16:51:01,Tablet,Electrónica,415.4,4,1661.6,Oeste,cb023239-386e-4c70-b313-83b08fbf97b5
4596,2025-01-07 18:37:48,Mouse,Accesorios,336.47,4,1345.88,Oeste,b98c98e4-04c6-48ad-a939-e72dfeffc47f
4597,2025-05-25 16:32:09,Teclado,Accesorios,215.83,3,647.49,Norte,f30e51bd-008e-480f-aa46-19d47dc97513
4598,2025-02-05 04:59:52,Webcam,Accesorios,604.93,3,1814.79,Sur,ac942ad7-6b14-4fb4-a137-d36159104a3e
4599,2024-06-30 01:05:34,Mouse,Accesorios,392.47,1,392.47,Centro,c4d59f2b-3f02-4043-837c-017c38d53659
4600,2025-05-10 19:58:20,Bocina,Audio,474.85,3,1424.55,Norte,b7c72b1d-1794-4b6f-97f3-34552c225c61
4601,2025-05-31 06:55:02,Bocina,Audio,967.74,4,3870.96,Norte,894145a2-76c6-425c-a703-813c1ee3b870
4602,2024-07-05 09:50:41,Cargador,Accesorios,852.56,3,2557.68,Norte,acc9685c-6f23-4f54-9226-910fe9ac2707
4603,2025-02-02 16:11:27,Bocina,Audio,154.31,1,154.31,Sur,72579284-dcf2-40f8-8ac8-c17f11e25014
4604,2024-07-25 17:58:13,Bocina,Audio,1008.25,1,1008.25,Norte,72ad3814-c698-4573-8316-177a35369619
4605,2024-10-26 02:49:13,Audífonos,Accesorios,153.19,3,459.57,Este,57596e5d-cf90-41a3-9dbe-06ae967a8435
4606,2024-11-08 04:06:07,Monitor,Electrónica,225.84,5,1129.2,Oeste,4df7e592-c81c-448b-8839-0f44854c9817
4607,2025-02-16 18:55:38,Cargador,Accesorios,1473.54,4,5894.16,Norte,f254e12a-fbac-4c32-acc1-8e700f7c6498
4608,2024-11-29 11:15:55,Audífonos,Accesorios,670.93,5,3354.65,Oeste,51c1cabd-3b66-485b-a3d4-75e25d80cefa
4609,2025-01-12 15:48:14,Monitor,Electrónica,1324.6,1,1324.6,Este,6d40460a-4aee-47dc-92f0-977731bbcc19
4610,2024-07-19 20:17:54,Bocina,Audio,304.8,4,1219.2,Este,b588be60-f329-4551-a880-91fcb32c7557
4611,2024-08-17 19:49:55,Audífonos,Accesorios,431.8,3,1295.4,Sur,e4c8e2f8-c6a1-4fba-b023-f6ef57f3f38a
4612,2025-01-09 20:21:43,Webcam,Accesorios,611.39,4,2445.56,Este,092832df-b6e3-4dc6-ac0f-4ae7a4b8cce4
4613,2025-04-04 10:49:51,Monitor,Electrónica,1024.52,1,1024.52,Norte,70928a00-6b75-4381-8399-067189c9e544
4614,2025-01-30 17:41:10,Bocina,Audio,310.79,5,1553.95,Norte,49c4f228-5fb1-4333-a508-d49982169a61
4615,2024-07-23 05:17:14,Cargador,Accesorios,1243.45,2,2486.9,Oeste,a912db2e-6f5e-42c4-b5b9-bb5077c4d013
4616,2024-12-30 05:12:40,Mouse,Accesorios,384.25,5,1921.25,Este,d7402029-301b-4494-bded-a700451428e2
4617,2025-05-16 07:18:03,Laptop,Electrónica,1274.8,1,1274.8,Norte,8c78654f-bd5b-4081-aca9-65f58a926de6
4618,2025-06-11 06:36:18,Monitor,Electrónica,103.28,3,309.84,Norte,6ec0ddf7-4d75-4b3b-8236-fd0ea3c737f1
4619,2025-06-07 23:12:01,Teléfono,Electrónica,205.59,3,616.77,Oeste,90f468be-cc78-45fd-8552-0c39e730227b
4620,2024-12-07 07:06:22,Laptop,Electrónica,1204.55,1,1204.55,Sur,fc6ab50b-1da4-4b93-8837-5f0649e5a97c
4621,2025-05-27 15:36:08,Webcam,Accesorios,1116.41,5,5582.05,Norte,f32c13e2-7467-4fed-9c36-596ac0637688
4622,2025-03-06 05:19:35,Bocina,Audio,953.95,4,3815.8,Oeste,93b9236c-91ce-4b20-a6de-78dc2388a78d
4623,2025-05-02 05:06:01,Laptop,Electrónica,875.19,1,875.19,Sur,4d64712c-0ae2-4a3d-8ba2-d34626026583
4624,2025-06-18 10:37:58,Webcam,Accesorios,947.12,4,3788.48,Norte,28b7b6af-a40b-4cc9-9287-6b3faba86800
4625,2025-02-18 21:02:41,Bocina,Audio,1378.67,2,2757.34,Sur,6b0df00c-5662-4cdd-8719-7a9ed56ad540
4626,2024-10-09 00:19:21,Laptop,Electrónica,511.65,1,511.65,Norte,b2854d9d-cf7f-477f-a2bc-dd59b9f05bf1
4627,2024-07-25 06:10:24,Webcam,Accesorios,167.89,3,503.67,Norte,0389316c-d0a4-49ab-b7a1-74163de86061
4628,2024-08-02 18:26:35,Teclado,Accesorios,133.92,1,133.92,Norte,c14da615-a179-4700-8c9c-a0ca4428f844
4629,2025-06-04 05:04:37,Teclado,Accesorios,438.04,2,876.08,Este,b89cd458-d1cd-4d24-bd78-2512223364b8
4630,2024-08-25 05:13:57,Mouse,Accesorios,1152.06,2,2304.12,Oeste,5d40e607-4f27-44e7-bb6f-661619a8e5c6
4631,2025-04-17 15:09:09,Mouse,Accesorios,635.5,4,2542.0,Norte,2e0653a6-c575-40bc-a3e5-4fc1d65a9a74
4632,2025-03-30 16:02:43,Teléfono,Electrónica,138.62,4,554.48,Este,fc12bcef-8caa-45b5-809a-25ec93921eba
4633,2025-01-22 12:52:21,Audífonos,Accesorios,1073.75,5,5368.75,Sur,e17551d5-cddd-4b04-92ce-6d58a9b65b7b
4634,2025-03-18 15:54:53,Teléfono,Electrónica,453.46,3,1360.38,Oeste,e77552ff-ad0e-4243-bd55-96e738617a10
4635,2024-12-23 08:00:12,Bocina,Audio,178.23,3,534.69,Sur,98ed8cc2-8b1b-410f-bf40-ff6e783459f5
4636,2025-04-23 09:00:48,Audífonos,Accesorios,895.59,5,4477.95,Centro,7f0ecf08-893c-4553-870c-577239da5f02
4637,2024-07-27 12:02:23,Teléfono,Electrónica,265.76,3,797.28,Centro,cf7dd522-ecf0-45bb-a2d2-17a04b305427
4638,2025-06-08 15:48:41,Audífonos,Accesorios,356.95,2,713.9,Norte,9600d335-3d1b-4767-b0d3-e69475a9ce1d
4639,2024-10-18 08:07:17,Mouse,Accesorios,105.11,5,525.55,Oeste,f19e7c4a-e9bf-4606-a434-f50b1f85fd6f
4640,2024-09-08 19:09:31,Mouse,Accesorios,254.56,3,763.68,Centro,576cca1b-a717-4dbb-abcf-965627de679d
4641,2024-11-07 10:45:11,Cargador,Accesorios,947.92,1,947.92,Oeste,441aa9fb-ce29-48f5-af74-273d3978a9f4
4642,2024-12-31 13:07:46,Teclado,Accesorios,217.57,4,870.28,Sur,d7ef4a93-b0b2-439a-a618-8ba9e7dae179
4643,2025-05-15 12:59:02,Webcam,Accesorios,1400.26,5,7001.3,Oeste,4564ed9d-5fdf-4cc0-a435-d8dc70dfdacf
4644,2025-06-12 00:30:57,Audífonos,Accesorios,884.75,1,884.75,Norte,fc8cd5e0-8724-4ab6-9e98-c1e27c1321f4
4645,2025-02-22 20:03:03,Teclado,Accesorios,795.3,2,1590.6,Centro,1168b101-1178-4530-99c2-2db3e8d16f19
4646,2025-03-11 12:59:43,Teléfono,Electrónica,429.38,5,2146.9,Centro,fca6e86a-62a5-43db-91b3-59a5206de734
4647,2024-12-18 14:15:33,Webcam,Accesorios,749.89,2,1499.78,Oeste,c1e5bada-591e-404b-88d2-19b2dc73ebdd
4648,2024-09-24 11:15:55,Teléfono,Electrónica,517.02,1,517.02,Este,93fe3873-3ac7-48a2-a983-a88426606429
4649,2025-02-12 07:38:39,Mouse,Accesorios,1294.74,3,3884.22,Norte,a62fbe62-6db7-4343-a493-9c89ecc7a1cb
4650,2024-11-17 17:44:23,Cargador,Accesorios,604.19,4,2416.76,Oeste,135ddfa9-5d94-4a1f-b996-f80b431fcbcd
4651,2025-05-06 10:21:18,Teléfono,Electrónica,14.94,3,44.82,Sur,594a174b-2acc-4f62-9f33-b167d693026b
4652,2024-08-15 07:52:23,Cargador,Accesorios,171.95,2,343.9,Oeste,395875ea-7435-40f5-ba75-89a0a17d7c92
4653,2025-02-19 18:31:02,Teclado,Accesorios,1464.47,1,1464.47,Este,934362c4-e2e8-4c2a-8e22-d3ef68fe25ca
4654,2025-04-11 21:57:33,Laptop,Electrónica,270.37,4,1081.48,Sur,b69e937e-51d0-41da-a37f-df5eddf09231
4655,2024-06-29 18:02:57,Teclado,Accesorios,373.47,2,746.94,Centro,35dab7b4-f283-4a3a-afb2-064909697beb
4656,2024-12-24 05:44:59,Teclado,Accesorios,1489.44,2,2978.88,Oeste,c186f42b-3205-45b5-bb23-5ce0c951043a
4657,2025-06-23 04:29:26,Laptop,Electrónica,1256.27,3,3768.81,Norte,9c31d72b-bfe1-41e0-8d5e-b24e76aeee5a
4658,2025-05-21 06:27:32,Teclado,Accesorios,823.5,3,2470.5,Oeste,8d7e34cd-e457-4c46-a020-903af7c52c22
4659,2024-11-22 02:47:08,Audífonos,Accesorios,1163.14,2,2326.28,Sur,6e0a4931-3bef-4c68-9e77-7b11d8b1f935
4660,2024-11-20 02:21:36,Laptop,Electrónica,1230.72,4,4922.88,Oeste,5bd8784e-a329-4f6e-bcd9-3aeac72723b8
4661,2025-01-31 07:57:42,Audífonos,Accesorios,924.64,2,1849.28,Este,1c98679f-0fef-49dc-b889-0c25c91af7bd
4662,2024-07-26 03:01:56,Audífonos,Accesorios,1328.06,3,3984.18,Sur,28baab31-a000-4851-a80f-ffda35725815
4663,2025-05-13 06:43:07,Audífonos,Accesorios,135.88,2,271.76,Este,b789bf0b-a04d-4bbf-bcfb-117f47ce2c1c
4664,2024-12-11 19:34:28,Webcam,Accesorios,839.06,5,4195.3,Norte,c3d18477-777c-4a95-9f67-a3406f81c559
4665,2024-08-30 03:24:18,Teléfono,Electrónica,972.89,4,3891.56,Oeste,1b0c524d-0704-4d27-a7c4-1686b3a944dc
4666,2025-03-12 21:44:14,Teclado,Accesorios,211.82,5,1059.1,Centro,8be792e2-54c1-4a89-aef0-c719698bfc4e
4667,2025-04-06 11:12:57,Tablet,Electrónica,1024.49,2,2048.98,Sur,26f9a701-0a7f-4512-b5e5-049ba03e3d83
4668,2024-11-10 13:46:29,Laptop,Electrónica,378.31,3,1134.93,Este,ee170f92-28b6-49b8-9a83-48ae181f6223
4669,2024-12-10 23:58:57,Mouse,Accesorios,1436.84,4,5747.36,Norte,8765ad08-0239-4ead-b957-4cc7141bf129
4670,2024-07-08 12:34:40,Teclado,Accesorios,1250.61,4,5002.44,Norte,b9500c61-5734-4165-afc2-90348811181f
4671,2024-08-20 17:55:33,Tablet,Electrónica,1088.35,3,3265.05,Centro,238f5a31-1b55-4fa0-aaf7-65d4480bcf40
4672,2024-08-02 22:44:44,Laptop,Electrónica,54.8,4,219.2,Norte,19996bc8-2852-451f-af8b-6399f177d4e2
4673,2025-02-27 02:29:13,Monitor,Electrónica,501.86,2,1003.72,Oeste,4c2b6680-a2bd-4600-b533-fa6d6aefc818
4674,2024-09-11 08:00:51,Laptop,Electrónica,1088.5,3,3265.5,Sur,90c24fdf-6025-4d05-85be-85ad13822217
4675,2025-05-10 00:17:37,Teclado,Accesorios,732.15,3,2196.45,Este,84f89eb3-5329-4ef0-bc9e-6fc25d2f13a8
4676,2024-12-26 05:58:05,Tablet,Electrónica,45.21,5,226.05,Sur,02da4b24-9d1d-4f07-bc0c-240206e57ebd
4677,2025-06-18 22:05:46,Tablet,Electrónica,1402.54,4,5610.16,Oeste,d8c7d043-33c8-4c67-a08a-29d850f718ed
4678,2024-08-15 14:22:55,Webcam,Accesorios,324.49,5,1622.45,Centro,38a4b092-f94f-4eae-96ed-f9d87176ca0e
4679,2024-08-13 08:41:33,Mouse,Accesorios,484.96,2,969.92,Oeste,ffc64493-b878-405c-bff0-0c74ec402bad
4680,2025-02-07 22:47:37,Teléfono,Electrónica,419.99,2,839.98,Oeste,dbf1a2a6-8a77-4f15-933b-ce6354bf9468
4681,2024-08-21 05:03:48,Mouse,Accesorios,683.14,4,2732.56,Este,b90eb0e8-859e-473d-9b95-603308dae86f
4682,2024-07-03 17:26:47,Teléfono,Electrónica,1493.67,2,2987.34,Este,ddcb8bf9-675f-41ca-8fb5-865ad46263c9
4683,2024-09-13 21:07:00,Audífonos,Accesorios,1106.16,3,3318.48,Sur,28227fe4-43d1-4445-8dad-75422abeadcd
4684,2024-09-19 15:59:40,Monitor,Electrónica,557.36,3,1672.08,Este,de36dbc7-77e0-4f7b-a498-ef0988ddff49
4685,2024-09-28 13:12:54,Bocina,Audio,1174.73,1,1174.73,Centro,d7821bad-af8a-4a90-ae22-2e3edefa3528
4686,2025-04-17 07:46:05,Webcam,Accesorios,651.92,1,651.92,Centro,b24d2a2d-03b5-4ff6-9f62-f346e87384ba
4687,2025-03-25 17:16:45,Cargador,Accesorios,1362.56,5,6812.8,Norte,40b8da39-325f-4bda-9ae5-062144c7d161
4688,2025-04-28 17:18:25,Teclado,Accesorios,327.24,3,981.72,Norte,01cf1ebf-6c17-498a-8aaf-5026228e9d81
4689,2025-02-23 10:22:25,Teclado,Accesorios,1415.3,3,4245.9,Este,7326002d-8ceb-45d2-bf9a-b4e2a1a89be0
